temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,gas_crudo,,,,
29.82,50.73,31.86,2047.5,4/29/2025,20:07:45,31.62,1,4095,,,,
29.8,50.74,31.86,2015,4/29/2025,20:07:57,31.58,1,4030,,,,
29.81,50.73,31.87,2047.5,4/29/2025,20:08:09,31.53,1,4095,,,,
29.81,50.78,31.87,2047.5,4/29/2025,20:08:21,31.48,1,4095,,,,
29.82,50.72,31.87,2047.5,4/29/2025,20:08:32,31.43,1,4095,,,,
29.81,50.73,31.88,2047.5,4/29/2025,20:08:44,31.38,1,4095,,,,
29.78,51.08,31.88,2047.5,4/29/2025,20:08:56,31.33,1,4095,,,,
29.77,51.13,31.88,2047.5,4/29/2025,20:09:09,31.29,1,4095,,,,
29.75,51.09,31.89,2039.5,4/29/2025,20:09:21,31.24,1,4079,,,,
29.73,51.14,31.89,2047,4/29/2025,20:09:33,31.19,1,4094,,,,
29.72,51.13,31.89,2047.5,4/29/2025,20:09:45,31.14,1,4095,,,,
29.72,51.07,31.9,2043.5,4/29/2025,20:09:57,31.09,1,4087,,,,
29.72,51.08,31.9,2040,4/29/2025,20:10:08,31.04,1,4080,,,,
29.74,51.04,31.9,2047.5,4/29/2025,20:10:21,31,1,4095,,,,
29.76,50.98,31.91,2047.5,4/29/2025,20:10:32,30.95,1,4095,,,,
29.75,51.05,31.91,2037.5,4/29/2025,20:10:44,30.9,1,4075,,,,
29.76,50.96,31.91,2040.5,4/29/2025,20:10:55,30.85,1,4081,,,,
29.76,50.96,31.92,2031.5,4/29/2025,20:11:07,30.8,1,4063,,,,
29.79,50.95,31.92,2041.5,4/29/2025,20:11:19,30.75,1,4083,,,,
29.76,50.92,31.92,2047.5,4/29/2025,20:11:31,30.71,1,4095,,,,
29.77,50.95,31.93,2045,4/29/2025,20:11:43,30.66,1,4090,,,,
29.79,50.88,31.93,2047.5,4/29/2025,20:11:54,30.61,1,4095,,,,
29.79,50.91,31.93,2047.5,4/29/2025,20:12:06,30.56,1,4095,,,,
29.77,51,31.94,2042,4/29/2025,20:12:18,30.51,1,4084,,,,
29.78,51.08,31.94,2045.5,4/29/2025,20:12:30,30.46,1,4091,,,,
29.78,51.07,31.94,2034.5,4/29/2025,20:12:42,30.42,1,4069,,,,
29.77,50.99,31.95,2040.5,4/29/2025,20:12:54,30.37,1,4081,,,,
29.8,51,31.95,2046.5,4/29/2025,20:13:05,30.32,1,4093,,,,
29.8,51.06,31.95,2047.5,4/29/2025,20:13:17,30.27,1,4095,,,,
29.8,51.02,31.96,2047.5,4/29/2025,20:13:29,30.22,1,4095,,,,
29.8,50.96,31.96,2046.5,4/29/2025,20:13:40,30.17,1,4093,,,,
29.8,50.99,31.96,2047.5,4/29/2025,20:13:52,30.13,1,4095,,,,
29.81,50.93,31.96,2047.5,4/29/2025,20:14:04,30.08,1,4095,,,,
29.82,50.9,31.97,2047.5,4/29/2025,20:14:15,30.03,1,4095,,,,
29.82,50.92,31.97,2047.5,4/29/2025,20:14:27,29.98,1,4095,,,,
29.82,50.93,31.97,2047.5,4/29/2025,20:14:39,29.93,1,4095,,,,
29.84,50.92,31.98,2047.5,4/29/2025,20:14:51,29.88,1,4095,,,,
29.83,50.95,31.98,2047.5,4/29/2025,20:15:02,29.84,1,4095,,,,
29.84,50.92,31.98,2047.5,4/29/2025,20:15:14,29.79,1,4095,,,,
29.85,50.86,31.99,2047.5,4/29/2025,20:15:26,29.74,1,4095,,,,
29.86,50.86,31.99,2047.5,4/29/2025,20:15:38,29.69,1,4095,,,,
29.86,50.92,31.99,2047.5,4/29/2025,20:15:49,29.64,1,4095,,,,
29.85,50.88,32,2047,4/29/2025,20:16:01,29.59,1,4094,,,,
29.84,50.85,32,2047.5,4/29/2025,20:16:13,29.55,1,4095,,,,
29.84,50.89,32,2045.5,4/29/2025,20:16:24,29.5,1,4091,,,,
29.83,50.93,32.01,2033.5,4/29/2025,20:16:37,29.45,1,4067,,,,
29.83,50.91,32.01,2037.5,4/29/2025,20:16:48,29.4,1,4075,,,,
29.82,50.9,32.01,2027,4/29/2025,20:17:00,29.35,1,4054,,,,
29.81,50.94,32.02,2034.5,4/29/2025,20:17:12,29.3,1,4069,,,,
29.82,50.92,32.02,2035,4/29/2025,20:17:27,29.26,1,4070,,,,
29.83,50.92,32.03,2039.5,4/29/2025,20:17:41,29.21,1,4079,,,,
29.81,50.99,32.03,2029,4/29/2025,20:17:53,29.16,1,4058,,,,
29.81,50.97,32.04,2047.5,4/29/2025,20:18:24,29.11,1,4095,,,,
29.81,50.94,32.04,2047.5,4/29/2025,20:18:35,29.06,1,4095,,,,
29.81,51,32.04,2042,4/29/2025,20:18:47,29.01,1,4084,,,,
29.81,50.94,32.05,2033,4/29/2025,20:19:04,28.97,1,4066,,,,
29.81,50.96,32.05,2040.5,4/29/2025,20:19:16,28.92,1,4081,,,,
29.8,50.94,32.06,2040,4/29/2025,20:19:28,28.87,1,4080,,,,
29.81,50.89,32.06,2045,4/29/2025,20:19:44,28.82,1,4090,,,,
29.8,50.91,32.06,2037,4/29/2025,20:19:57,28.77,1,4074,,,,
29.81,50.89,32.07,2039,4/29/2025,20:20:09,28.72,1,4078,,,,
29.8,50.86,32.07,2027.5,4/29/2025,20:20:23,28.68,1,4055,,,,
29.8,50.89,32.07,2040,4/29/2025,20:20:35,28.63,1,4080,,,,
29.78,50.9,32.08,2033.5,4/29/2025,20:20:48,28.58,1,4067,,,,
29.78,50.84,32.08,2040,4/29/2025,20:21:00,28.53,1,4080,,,,
29.78,50.91,32.08,2032,4/29/2025,20:21:11,28.48,1,4064,,,,
29.77,50.89,32.09,2047,4/29/2025,20:21:24,28.43,1,4094,,,,
29.77,50.94,32.09,2039.5,4/29/2025,20:21:36,28.38,1,4079,,,,
29.77,50.93,32.09,2037,4/29/2025,20:21:48,28.34,1,4074,,,,
29.78,50.91,32.1,2035,4/29/2025,20:22:01,28.29,1,4070,,,,
29.78,50.92,32.1,2034.5,4/29/2025,20:22:13,28.24,1,4069,,,,
29.79,50.89,32.1,2029,4/29/2025,20:22:25,28.19,1,4058,,,,
29.78,50.89,32.11,2032.5,4/29/2025,20:22:37,28.14,1,4065,,,,
29.76,50.85,32.11,2032,4/29/2025,20:22:49,28.09,1,4064,,,,
29.78,50.9,32.11,2036.5,4/29/2025,20:23:01,28.05,1,4073,,,,
29.77,50.96,32.12,2024,4/29/2025,20:23:16,28,1,4048,,,,
29.76,51.02,32.12,2027,4/29/2025,20:23:29,27.95,1,4054,,,,
29.73,51.01,32.13,2037,4/29/2025,20:23:42,27.9,1,4074,,,,
29.72,50.99,32.13,2027.5,4/29/2025,20:23:54,27.85,1,4055,,,,
29.73,51.07,32.13,2030.5,4/29/2025,20:24:06,27.8,1,4061,,,,
29.74,51.13,32.14,2035.5,4/29/2025,20:24:18,27.76,1,4071,,,,
29.74,51.16,32.14,2040.5,4/29/2025,20:24:30,27.71,1,4081,,,,
29.72,51.21,32.14,2033.5,4/29/2025,20:24:42,27.66,1,4067,,,,
29.74,51.17,32.15,2025,4/29/2025,20:24:54,27.61,1,4050,,,,
29.74,51.17,32.15,2047.5,4/29/2025,20:25:07,27.56,1,4095,,,,
29.74,51.15,32.15,2024,4/29/2025,20:25:19,27.51,1,4048,,,,
29.76,51.09,32.16,2035,4/29/2025,20:25:32,27.47,1,4070,,,,
29.74,51.1,32.16,2037.5,4/29/2025,20:25:44,27.42,1,4075,,,,
29.72,51.1,32.16,2032,4/29/2025,20:25:56,27.37,1,4064,,,,
29.7,51.15,32.17,2031,4/29/2025,20:26:08,27.32,1,4062,,,,
29.72,51.11,32.17,2027.5,4/29/2025,20:26:20,27.27,1,4055,,,,
29.71,51.12,32.17,2038.5,4/29/2025,20:26:32,27.22,1,4077,,,,
29.71,51.17,32.18,2047.5,4/29/2025,20:27:00,27.18,1,4095,,,,
29.7,51.2,32.18,2027.5,4/29/2025,20:27:12,27.13,1,4055,,,,
29.71,51.16,32.19,2029,4/29/2025,20:27:24,27.08,1,4058,,,,
29.72,51.12,32.19,2029.5,4/29/2025,20:27:35,27.03,1,4059,,,,
29.72,51.15,32.19,2024.5,4/29/2025,20:27:47,26.98,1,4049,,,,
29.73,51.17,32.2,2026.5,4/29/2025,20:27:59,26.93,1,4053,,,,
29.73,51.2,32.2,2032.5,4/29/2025,20:28:11,26.89,1,4065,,,,
29.69,51.11,32.2,2025,4/29/2025,20:28:23,26.84,1,4050,,,,
29.71,51.16,32.21,2025,4/29/2025,20:28:35,26.79,1,4050,,,,
29.68,51.17,32.21,2029.5,4/29/2025,20:28:46,26.74,1,4059,,,,
29.68,51.14,32.21,2028,4/29/2025,20:28:58,26.69,1,4056,,,,
29.69,51.26,32.22,2030.5,4/29/2025,20:29:10,26.64,1,4061,,,,
29.71,51.26,32.22,2025.5,4/29/2025,20:29:22,26.6,1,4051,,,,
29.71,51.16,32.22,2024,4/29/2025,20:29:34,26.55,1,4048,,,,
29.7,51.18,32.23,2031.5,4/29/2025,20:29:45,26.5,1,4063,,,,
29.7,51.19,32.23,2028.5,4/29/2025,20:29:57,26.45,1,4057,,,,
29.72,51.14,32.23,2035.5,4/29/2025,20:30:09,26.4,1,4071,,,,
29.72,51.12,32.24,2027,4/29/2025,20:30:21,26.35,1,4054,,,,
29.71,51.1,32.24,2031,4/29/2025,20:30:33,26.31,1,4062,,,,
29.71,51.14,32.24,2033.5,4/29/2025,20:30:44,26.26,1,4067,,,,
29.69,51.13,32.25,2023,4/29/2025,20:30:56,26.21,1,4046,,,,
29.7,51.11,32.25,2028.5,4/29/2025,20:31:08,26.16,1,4057,,,,
29.73,51.14,32.25,2032,4/29/2025,20:31:19,26.11,1,4064,,,,
29.69,51.18,32.26,2024,4/29/2025,20:31:31,26.06,1,4048,,,,
29.71,51.16,32.26,2025,4/29/2025,20:31:44,26.02,1,4050,,,,
29.71,51.2,32.26,2032,4/29/2025,20:31:57,25.97,1,4064,,,,
29.7,51.11,32.27,2026.5,4/29/2025,20:32:11,25.92,1,4053,,,,
29.73,51.13,32.27,2024,4/29/2025,20:32:24,25.87,1,4048,,,,
29.71,51.06,32.27,2030.5,4/29/2025,20:32:36,25.82,1,4061,,,,
29.7,51.11,32.28,2024.5,4/29/2025,20:32:48,25.77,1,4049,,,,
29.69,51.1,32.28,2033.5,4/29/2025,20:32:59,25.73,1,4067,,,,
29.69,51.13,32.28,2030.5,4/29/2025,20:33:12,25.68,1,4061,,,,
29.69,51.17,32.29,2033.5,4/29/2025,20:33:24,25.63,1,4067,,,,
29.69,51.15,32.29,2025.5,4/29/2025,20:33:36,25.58,1,4051,,,,
29.66,51.28,32.29,2027,4/29/2025,20:33:48,25.53,1,4054,,,,
29.66,51.31,32.3,2024.5,4/29/2025,20:34:00,25.48,1,4049,,,,
29.64,51.31,32.3,2025.5,4/29/2025,20:34:12,25.44,1,4051,,,,
29.66,51.22,32.3,2024,4/29/2025,20:34:24,25.39,1,4048,,,,
29.65,51.27,32.31,2025.5,4/29/2025,20:34:36,25.34,1,4051,,,,
29.66,51.27,32.31,2040,4/29/2025,20:34:49,25.29,1,4080,,,,
29.65,51.29,32.31,2047,4/29/2025,20:35:01,25.24,1,4094,,,,
29.65,51.4,32.32,2039,4/29/2025,20:35:13,25.19,1,4078,,,,
29.64,51.39,32.32,2035.5,4/29/2025,20:35:25,25.15,1,4071,,,,
29.64,51.38,32.32,2034.5,4/29/2025,20:35:36,25.1,1,4069,,,,
29.64,51.36,32.33,2037,4/29/2025,20:35:48,25.05,1,4074,,,,
29.66,51.29,32.33,2025,4/29/2025,20:36:00,25,1,4050,,,,
29.67,51.28,32.33,2024,4/29/2025,20:36:12,24.95,1,4048,,,,
29.66,51.21,32.34,2018,4/29/2025,20:36:24,24.9,1,4036,,,,
29.67,51.2,32.34,2038.5,4/29/2025,20:36:35,24.85,1,4077,,,,
29.7,51.22,32.34,2034.5,4/29/2025,20:36:47,24.81,1,4069,,,,
29.68,51.18,32.35,2033.5,4/29/2025,20:36:59,24.76,1,4067,,,,
29.7,51.17,32.35,2025.5,4/29/2025,20:37:12,24.71,1,4051,,,,
29.67,51.16,32.35,2026.5,4/29/2025,20:37:23,24.66,1,4053,,,,
29.67,51.17,32.36,2024,4/29/2025,20:37:35,24.61,1,4048,,,,
29.68,51.19,32.36,2024,4/29/2025,20:37:47,24.56,1,4048,,,,
29.69,51.16,32.36,2029.5,4/29/2025,20:37:58,24.52,1,4059,,,,
29.68,51.13,32.37,2035.5,4/29/2025,20:38:10,24.47,1,4071,,,,
29.7,51.19,32.37,2039,4/29/2025,20:38:22,24.42,1,4078,,,,
29.7,51.15,32.37,2033.5,4/29/2025,20:38:35,24.37,1,4067,,,,
29.68,51.13,32.38,2037.5,4/29/2025,20:38:46,24.32,1,4075,,,,
29.7,51.17,32.38,2043.5,4/29/2025,20:38:59,24.27,1,4087,,,,
29.7,51.16,32.38,2038.5,4/29/2025,20:39:11,24.23,1,4077,,,,
29.72,51.18,32.39,2039.5,4/29/2025,20:39:23,24.18,1,4079,,,,
29.71,51.21,32.39,2034.5,4/29/2025,20:39:35,24.13,1,4069,,,,
29.71,51.17,32.39,2034.5,4/29/2025,20:39:47,24.08,1,4069,,,,
29.72,51.17,32.4,2033.5,4/29/2025,20:39:59,24.03,1,4067,,,,
29.72,51.14,32.4,2032,4/29/2025,20:40:11,23.98,1,4064,,,,
29.73,51.13,32.4,2033.5,4/29/2025,20:40:23,23.94,1,4067,,,,
29.73,51.14,32.41,2030.5,4/29/2025,20:40:35,23.89,1,4061,,,,
29.73,51.14,32.41,2028.5,4/29/2025,20:40:46,23.84,1,4057,,,,
29.71,51.17,32.41,2027.5,4/29/2025,20:40:58,23.79,1,4055,,,,
29.71,51.1,32.42,2033.5,4/29/2025,20:41:11,23.74,1,4067,,,,
29.71,51.2,32.42,2039.5,4/29/2025,20:41:23,23.69,1,4079,,,,
29.68,51.27,32.42,2033,4/29/2025,20:41:36,23.65,1,4066,,,,
29.71,51.24,32.43,2029,4/29/2025,20:41:49,23.6,1,4058,,,,
29.67,51.21,32.43,2032.5,4/29/2025,20:42:03,23.55,1,4065,,,,
29.69,51.21,32.43,2016.5,4/29/2025,20:42:15,23.5,1,4033,,,,
29.68,51.22,32.44,2023.5,4/29/2025,20:42:27,23.45,1,4047,,,,
29.69,51.24,32.44,2033.5,4/29/2025,20:42:39,23.4,1,4067,,,,
29.67,51.23,32.44,2023.5,4/29/2025,20:42:51,23.36,1,4047,,,,
29.67,51.21,32.45,2018.5,4/29/2025,20:43:03,23.31,1,4037,,,,
29.68,51.24,32.45,2015.5,4/29/2025,20:43:14,23.26,1,4031,,,,
29.66,51.21,32.45,2019.5,4/29/2025,20:43:26,23.21,1,4039,,,,
29.67,51.16,32.46,2024.5,4/29/2025,20:43:38,23.16,1,4049,,,,
29.66,51.19,32.46,2016,4/29/2025,20:43:51,23.11,1,4032,,,,
29.66,51.23,32.46,2017.5,4/29/2025,20:44:03,23.07,1,4035,,,,
29.67,51.21,32.47,2015,4/29/2025,20:44:15,23.02,1,4030,,,,
29.67,51.18,32.47,2013,4/29/2025,20:44:27,22.97,1,4026,,,,
29.66,51.16,32.47,2018,4/29/2025,20:44:39,22.92,1,4036,,,,
29.66,51.17,32.48,2019.5,4/29/2025,20:44:51,22.87,1,4039,,,,
29.66,51.15,32.48,2018.5,4/29/2025,20:45:03,22.82,1,4037,,,,
29.67,51.17,32.48,2014,4/29/2025,20:45:15,22.78,1,4028,,,,
29.64,51.2,32.49,2023,4/29/2025,20:45:31,22.73,1,4046,,,,
29.63,51.22,32.49,2019,4/29/2025,20:45:44,22.68,1,4038,,,,
29.65,51.19,32.5,2024,4/29/2025,20:45:57,22.63,1,4048,,,,
29.64,51.19,32.5,2016.5,4/29/2025,20:46:11,22.58,1,4033,,,,
29.65,51.22,32.5,2016,4/29/2025,20:46:23,22.53,1,4032,,,,
29.65,51.15,32.51,2011,4/29/2025,20:46:35,22.49,1,4022,,,,
29.64,51.18,32.51,2019,4/29/2025,20:46:47,22.44,1,4038,,,,
29.66,51.16,32.51,2033,4/29/2025,20:47:03,22.39,1,4066,,,,
29.65,51.18,32.52,2021.5,4/29/2025,20:47:15,22.34,1,4043,,,,
29.64,51.17,32.52,2024.5,4/29/2025,20:47:28,22.29,1,4049,,,,
29.63,51.17,32.53,2031.5,4/29/2025,20:47:41,22.24,1,4063,,,,
29.63,51.17,32.53,2025,4/29/2025,20:47:53,22.2,1,4050,,,,
29.62,51.14,32.53,2024,4/29/2025,20:48:06,22.15,1,4048,,,,
29.63,51.14,32.54,2016,4/29/2025,20:48:26,22.1,1,4032,,,,
29.59,51.16,32.54,2018.5,4/29/2025,20:48:41,22.05,1,4037,,,,
29.61,51.13,32.55,2018,4/29/2025,20:48:53,22,1,4036,,,,
29.6,51.11,32.55,2016,4/29/2025,20:49:05,21.95,1,4032,,,,
29.62,51.2,32.55,2024,4/29/2025,20:49:17,21.91,1,4048,,,,
29.59,51.17,32.56,2015,4/29/2025,20:49:33,21.86,1,4030,,,,
29.59,51.19,32.56,2014.5,4/29/2025,20:49:45,21.81,1,4029,,,,
29.57,51.2,32.56,2021.5,4/29/2025,20:49:56,21.76,1,4043,,,,
29.57,51.27,32.57,2026,4/29/2025,20:50:08,21.71,1,4052,,,,
29.53,51.29,32.57,2009.5,4/29/2025,20:50:21,21.66,1,4019,,,,
29.52,51.25,32.57,2015,4/29/2025,20:50:37,21.62,1,4030,,,,
29.52,51.28,32.58,2017.5,4/29/2025,20:50:50,21.57,1,4035,,,,
29.53,51.22,32.58,2013,4/29/2025,20:51:02,21.52,1,4026,,,,
29.53,51.24,32.58,2016,4/29/2025,20:51:14,21.47,1,4032,,,,
29.54,51.23,32.59,2018.5,4/29/2025,20:51:26,21.42,1,4037,,,,
29.53,51.21,32.59,2016,4/29/2025,20:51:39,21.37,1,4032,,,,
29.54,51.22,32.59,2016.5,4/29/2025,20:51:51,21.32,1,4033,,,,
29.54,51.22,32.6,2021,4/29/2025,20:52:03,21.28,1,4042,,,,
29.53,51.17,32.6,2025,4/29/2025,20:52:15,21.23,1,4050,,,,
29.52,51.22,32.6,2019.5,4/29/2025,20:52:28,21.18,1,4039,,,,
29.5,51.25,32.61,2021,4/29/2025,20:52:41,21.13,1,4042,,,,
29.52,51.22,32.61,2024,4/29/2025,20:52:54,21.08,1,4048,,,,
29.48,51.23,32.62,2021.5,4/29/2025,20:53:06,21.03,1,4043,,,,
29.5,51.21,32.62,2010.5,4/29/2025,20:53:18,20.99,1,4021,,,,
29.51,51.19,32.62,2016,4/29/2025,20:53:32,20.94,1,4032,,,,
29.49,51.17,32.63,2016.5,4/29/2025,20:53:46,20.89,1,4033,,,,
29.52,51.17,32.63,2009.5,4/29/2025,20:53:59,20.84,1,4019,,,,
29.51,51.18,32.63,2032.5,4/29/2025,20:54:11,20.79,1,4065,,,,
29.54,51.18,32.64,2010,4/29/2025,20:54:22,20.74,1,4020,,,,
29.52,51.21,32.64,2013,4/29/2025,20:54:35,20.7,1,4026,,,,
29.53,51.21,32.64,2012.5,4/29/2025,20:54:47,20.65,1,4025,,,,
29.54,51.18,32.65,2013.5,4/29/2025,20:54:59,20.6,1,4027,,,,
29.55,51.16,32.65,2015,4/29/2025,20:55:11,20.55,1,4030,,,,
29.52,51.15,32.65,2012.5,4/29/2025,20:55:23,20.5,1,4025,,,,
29.54,51.18,32.66,2025,4/29/2025,20:55:51,20.45,1,4050,,,,
29.55,51.19,32.66,2009,4/29/2025,20:56:04,20.41,1,4018,,,,
29.53,51.17,32.67,2010,4/29/2025,20:56:16,20.36,1,4020,,,,
29.54,51.18,32.67,2014,4/29/2025,20:56:28,20.31,1,4028,,,,
29.52,51.14,32.68,2017,4/29/2025,20:56:41,20.26,1,4034,,,,
29.52,51.15,32.68,2013.5,4/29/2025,20:56:53,20.21,1,4027,,,,
29.52,51.19,32.68,2014,4/29/2025,20:57:05,20.16,1,4028,,,,
29.49,51.19,32.69,2007.5,4/29/2025,20:57:17,20.12,1,4015,,,,
29.49,51.22,32.69,2005.5,4/29/2025,20:57:29,20.07,1,4011,,,,
29.47,51.25,32.69,2008.5,4/29/2025,20:57:46,20.02,1,4017,,,,
29.46,51.23,32.7,2009.5,4/29/2025,20:57:58,19.97,1,4019,,,,
29.49,51.21,32.7,2008,4/29/2025,20:58:10,19.92,1,4016,,,,
29.49,51.17,32.7,1984.5,4/29/2025,20:58:22,19.87,1,3969,,,,
29.49,51.18,32.71,2013,4/29/2025,20:58:34,19.83,1,4026,,,,
29.5,51.17,32.71,2016.5,4/29/2025,20:58:47,19.78,1,4033,,,,
29.49,51.19,32.71,2017,4/29/2025,20:59:01,19.73,1,4034,,,,
29.48,51.2,32.72,2016,4/29/2025,20:59:14,19.68,1,4032,,,,
29.48,51.2,32.72,1999.5,4/29/2025,20:59:26,19.63,1,3999,,,,
29.5,51.16,32.72,2016,4/29/2025,20:59:38,19.58,1,4032,,,,
29.5,51.18,32.73,2029,4/29/2025,21:00:08,19.54,1,4058,,,,
29.51,51.15,32.74,2008.5,4/29/2025,21:00:20,19.49,1,4017,,,,
29.52,51.13,32.74,2022.5,4/29/2025,21:00:35,19.44,1,4045,,,,
29.51,51.14,32.74,2016,4/29/2025,21:00:49,19.39,1,4032,,,,
29.53,51.12,32.75,2017.5,4/29/2025,21:01:02,19.34,1,4035,,,,
29.52,51.15,32.75,2011.5,4/29/2025,21:01:14,19.29,1,4023,,,,
29.51,51.11,32.75,2024,4/29/2025,21:01:26,19.25,1,4048,,,,
29.51,51.13,32.76,2016,4/29/2025,21:01:37,19.2,1,4032,,,,
29.51,51.12,32.76,2007,4/29/2025,21:01:50,19.15,1,4014,,,,
29.51,51.1,32.76,2015.5,4/29/2025,21:02:02,19.1,1,4031,,,,
29.5,51.13,32.77,2007.5,4/29/2025,21:02:14,19.05,1,4015,,,,
29.5,51.07,32.77,2013.5,4/29/2025,21:02:26,19,1,4027,,,,
29.52,51.14,32.78,2009,4/29/2025,21:02:40,18.96,1,4018,,,,
29.52,51.12,32.78,2013.5,4/29/2025,21:02:51,18.91,1,4027,,,,
29.53,51.18,32.78,2013.5,4/29/2025,21:03:05,18.86,1,4027,,,,
29.5,51.17,32.78,2005.5,4/29/2025,21:03:16,18.81,1,4011,,,,
29.52,51.15,32.79,2034.5,4/29/2025,21:03:29,18.76,1,4069,,,,
29.52,51.17,32.79,2015.5,4/29/2025,21:03:41,18.71,1,4031,,,,
29.51,51.18,32.8,2006.5,4/29/2025,21:03:53,18.67,1,4013,,,,
29.5,51.25,32.8,2011.5,4/29/2025,21:04:05,18.62,1,4023,,,,
29.47,51.23,32.8,2015,4/29/2025,21:04:20,18.57,1,4030,,,,
29.46,51.25,32.81,2006,4/29/2025,21:04:33,18.52,1,4012,,,,
29.45,51.25,32.81,2003.5,4/29/2025,21:04:44,18.47,1,4007,,,,
29.46,51.24,32.81,2002.5,4/29/2025,21:04:57,18.42,1,4005,,,,
29.45,51.22,32.82,2008,4/29/2025,21:05:09,18.38,1,4016,,,,
29.46,51.27,32.82,2009.5,4/29/2025,21:05:21,18.33,1,4019,,,,
29.45,51.24,32.82,2000.5,4/29/2025,21:05:33,18.28,1,4001,,,,
29.46,51.24,32.83,2008,4/29/2025,21:05:45,18.23,1,4016,,,,
29.46,51.28,32.83,2013.5,4/29/2025,21:05:57,18.18,1,4027,,,,
29.46,51.28,32.83,2009.5,4/29/2025,21:06:08,18.13,1,4019,,,,
29.47,51.24,32.84,2009.5,4/29/2025,21:06:20,18.09,1,4019,,,,
29.46,51.27,32.84,2013.5,4/29/2025,21:06:35,18.04,1,4027,,,,
29.45,51.27,32.84,2005.5,4/29/2025,21:06:47,17.99,1,4011,,,,
29.47,51.27,32.85,2008.5,4/29/2025,21:06:59,17.94,1,4017,,,,
29.49,51.24,32.85,2017.5,4/29/2025,21:07:11,17.89,1,4035,,,,
29.49,51.24,32.85,2017.5,4/29/2025,21:07:23,17.84,1,4035,,,,
29.49,51.24,32.86,2008,4/29/2025,21:07:34,17.79,1,4016,,,,
29.46,51.23,32.86,2007.5,4/29/2025,21:07:46,17.75,1,4015,,,,
29.46,51.25,32.86,2000.5,4/29/2025,21:08:01,17.7,1,4001,,,,
29.47,51.27,32.87,2002,4/29/2025,21:08:17,17.65,1,4004,,,,
29.46,51.23,32.87,2000.5,4/29/2025,21:08:29,17.6,1,4001,,,,
29.47,51.26,32.88,2029.5,4/29/2025,21:09:11,17.55,1,4059,,,,
29.47,51.27,32.89,1992,4/29/2025,21:09:24,17.5,1,3984,,,,
29.44,51.26,32.89,1997,4/29/2025,21:09:45,17.46,1,3994,,,,
29.46,51.28,32.9,2011.5,4/29/2025,21:09:57,17.41,1,4023,,,,
29.44,51.3,32.91,2018.5,4/29/2025,21:10:35,17.36,1,4037,,,,
29.43,51.28,32.91,2022.5,4/29/2025,21:10:53,17.31,1,4045,,,,
29.44,51.27,32.92,2004.5,4/29/2025,21:11:04,17.26,1,4009,,,,
29.41,51.3,32.92,2009,4/29/2025,21:11:19,17.21,1,4018,,,,
29.4,51.25,32.92,2011.5,4/29/2025,21:11:30,17.17,1,4023,,,,
29.4,51.32,32.93,2007.5,4/29/2025,21:11:42,17.12,1,4015,,,,
29.4,51.32,32.93,1994,4/29/2025,21:11:54,17.07,1,3988,,,,
29.42,51.32,32.93,1999,4/29/2025,21:12:06,17.02,1,3998,,,,
29.41,51.3,32.94,1999,4/29/2025,21:12:17,16.97,1,3998,,,,
29.42,51.31,32.94,1958.5,4/29/2025,21:12:33,16.92,1,3917,,,,
29.41,51.26,32.95,2019,4/29/2025,21:13:05,16.88,1,4038,,,,
29.43,51.28,32.95,2007.5,4/29/2025,21:13:16,16.83,1,4015,,,,
29.43,51.27,32.96,2006.5,4/29/2025,21:13:28,16.78,1,4013,,,,
29.43,51.3,32.96,2008,4/29/2025,21:13:40,16.73,1,4016,,,,
29.43,51.33,32.96,1999,4/29/2025,21:13:52,16.68,1,3998,,,,
29.44,51.35,32.97,2000.5,4/29/2025,21:14:07,16.63,1,4001,,,,
29.44,51.3,32.97,2002.5,4/29/2025,21:14:18,16.59,1,4005,,,,
29.44,51.3,32.97,2009.5,4/29/2025,21:14:30,16.54,1,4019,,,,
29.44,51.3,32.98,1999.5,4/29/2025,21:14:45,16.49,1,3999,,,,
29.45,51.25,32.98,1993.5,4/29/2025,21:15:03,16.44,1,3987,,,,
29.45,51.28,32.98,1997.5,4/29/2025,21:15:14,16.39,1,3995,,,,
29.45,51.29,32.99,1985,4/29/2025,21:15:26,16.34,1,3970,,,,
29.45,51.28,32.99,1995,4/29/2025,21:15:38,16.3,1,3990,,,,
29.46,51.26,32.99,1985.5,4/29/2025,21:15:50,16.25,1,3971,,,,
29.45,51.25,33,1991,4/29/2025,21:16:02,16.2,1,3982,,,,
29.45,51.27,33,1992,4/29/2025,21:16:14,16.15,1,3984,,,,
29.45,51.32,33.01,2001,4/29/2025,21:16:29,16.1,1,4002,,,,
29.44,51.29,33.01,1988.5,4/29/2025,21:16:42,16.05,1,3977,,,,
29.44,51.3,33.01,2023,4/29/2025,21:16:54,16.01,1,4046,,,,
29.45,51.26,33.02,2003,4/29/2025,21:17:08,15.96,1,4006,,,,
29.46,51.29,33.02,1989.5,4/29/2025,21:17:20,15.91,1,3979,,,,
29.45,51.29,33.02,1992,4/29/2025,21:17:32,15.86,1,3984,,,,
29.45,51.31,33.03,1984.5,4/29/2025,21:17:44,15.81,1,3969,,,,
29.44,51.32,33.03,1982.5,4/29/2025,21:18:01,15.76,1,3965,,,,
29.44,51.31,33.04,1987.5,4/29/2025,21:18:20,15.72,1,3975,,,,
